Gene_name	nSites	nLocations	Tot	cdsAlt	utr5Altx	utr3Altx
CNAG_03637	4	2	2719	TRUE	FALSE	FALSE
CNAG_03638	6	3	190	TRUE	FALSE	FALSE
CNAG_03639	2	2	287	FALSE	FALSE	FALSE
CNAG_03640	2	2	768	TRUE	FALSE	FALSE
CNAG_03641	2	2	1642	TRUE	FALSE	FALSE
CNAG_03644	2	1	43	FALSE	TRUE	FALSE
CNAG_03645	3	3	821	TRUE	FALSE	FALSE
CNAG_03646	1	1	657	FALSE	FALSE	FALSE
CNAG_03647	1	1	418	FALSE	FALSE	FALSE
CNAG_03648	4	2	765	TRUE	FALSE	FALSE
CNAG_03649	2	2	738	TRUE	FALSE	FALSE
CNAG_03650	3	1	214	FALSE	TRUE	FALSE
CNAG_03651	1	1	740	FALSE	FALSE	FALSE
CNAG_03652	1	1	1469	FALSE	FALSE	FALSE
CNAG_03653	1	1	846	FALSE	FALSE	FALSE
CNAG_03654	10	3	242	TRUE	TRUE	FALSE
CNAG_03655	6	2	727	TRUE	FALSE	FALSE
CNAG_03656	5	3	86	TRUE	FALSE	TRUE
CNAG_03657	4	2	700	TRUE	FALSE	FALSE
CNAG_03658	1	1	1031	FALSE	FALSE	FALSE
CNAG_03659	1	1	1248	FALSE	FALSE	FALSE
CNAG_03660	3	2	251	TRUE	FALSE	FALSE
CNAG_03661	1	1	976	FALSE	FALSE	FALSE
CNAG_03662	1	1	9577	FALSE	FALSE	FALSE
CNAG_03663	3	2	446	TRUE	FALSE	FALSE
CNAG_03664	2	2	430	TRUE	FALSE	FALSE
CNAG_03665	3	2	470	TRUE	FALSE	FALSE
CNAG_03666	2	2	2909	TRUE	FALSE	FALSE
CNAG_03667	1	1	56192	FALSE	FALSE	FALSE
CNAG_03668	1	1	1207	FALSE	FALSE	FALSE
CNAG_03669	4	2	699	TRUE	FALSE	FALSE
CNAG_03670	3	2	1221	TRUE	FALSE	FALSE
CNAG_03671	2	1	182	TRUE	FALSE	FALSE
CNAG_03672	2	2	3383	TRUE	FALSE	FALSE
CNAG_03673	4	3	1181	TRUE	FALSE	FALSE
CNAG_03674	2	2	2739	FALSE	FALSE	FALSE
CNAG_03675	1	1	2064	FALSE	FALSE	FALSE
CNAG_03676	2	1	894	FALSE	TRUE	FALSE
CNAG_03677	1	1	29724	FALSE	FALSE	FALSE
CNAG_03678	2	1	1215	FALSE	TRUE	FALSE
CNAG_03679	1	1	2386	FALSE	FALSE	FALSE
CNAG_03680	4	2	499	TRUE	FALSE	FALSE
CNAG_03681	2	2	6067	TRUE	FALSE	FALSE
CNAG_03682	1	1	33482	TRUE	FALSE	FALSE
CNAG_03683	3	2	58	TRUE	FALSE	FALSE
CNAG_03684	3	2	760	TRUE	FALSE	FALSE
CNAG_03685	2	2	2285	TRUE	FALSE	FALSE
CNAG_03686	1	1	2079	FALSE	FALSE	FALSE
CNAG_03687	3	2	179	TRUE	FALSE	FALSE
CNAG_03688	2	2	23549	TRUE	FALSE	FALSE
CNAG_03689	2	2	3239	TRUE	FALSE	FALSE
CNAG_03692	1	1	1909	FALSE	FALSE	FALSE
CNAG_03693	2	2	1491	TRUE	FALSE	FALSE
CNAG_03694	2	2	427	TRUE	FALSE	FALSE
CNAG_03695	2	2	403	TRUE	FALSE	FALSE
CNAG_03696	2	1	60	TRUE	FALSE	FALSE
CNAG_03697	1	1	693	TRUE	FALSE	FALSE
CNAG_03698	1	1	2387	FALSE	FALSE	FALSE
CNAG_03699	2	2	6324	TRUE	FALSE	FALSE
CNAG_03700	3	2	3322	TRUE	FALSE	FALSE
CNAG_03701	6	2	617	TRUE	FALSE	FALSE
CNAG_03702	3	2	402	TRUE	FALSE	FALSE
CNAG_03705	1	1	28535	FALSE	FALSE	FALSE
CNAG_03706	1	1	6194	FALSE	FALSE	FALSE
CNAG_03707	2	2	744	TRUE	FALSE	FALSE
CNAG_03708	3	2	1579	TRUE	FALSE	FALSE
CNAG_03709	7	2	237	TRUE	FALSE	FALSE
CNAG_03710	3	2	1330	TRUE	TRUE	FALSE
CNAG_03711	1	1	1115	TRUE	FALSE	FALSE
CNAG_03712	5	2	55	TRUE	TRUE	FALSE
CNAG_03713	6	2	180	TRUE	FALSE	FALSE
CNAG_03714	2	2	3135	TRUE	FALSE	FALSE
CNAG_03715	3	2	1079	TRUE	FALSE	FALSE
CNAG_03716	2	1	244	FALSE	TRUE	FALSE
CNAG_03717	2	2	376	TRUE	FALSE	FALSE
CNAG_03718	4	2	400	TRUE	FALSE	FALSE
CNAG_03719	2	2	633	TRUE	FALSE	FALSE
CNAG_03720	1	1	3911	FALSE	FALSE	FALSE
CNAG_03721	1	1	25523	TRUE	FALSE	FALSE
CNAG_03722	1	1	21836	TRUE	FALSE	FALSE
CNAG_03723	1	1	1113	FALSE	FALSE	FALSE
CNAG_03724	1	1	10153	FALSE	FALSE	FALSE
CNAG_03725	1	1	637	FALSE	FALSE	FALSE
CNAG_03726	1	1	8423	FALSE	FALSE	FALSE
CNAG_03727	6	2	1993	TRUE	FALSE	FALSE
CNAG_03728	1	1	1823	FALSE	FALSE	FALSE
CNAG_03729	5	4	86	TRUE	FALSE	FALSE
CNAG_03730	1	1	953	FALSE	FALSE	FALSE
CNAG_03731	2	2	657	TRUE	FALSE	FALSE
CNAG_03732	2	2	200	TRUE	FALSE	FALSE
CNAG_03733	2	1	12	TRUE	FALSE	FALSE
CNAG_03734	2	2	203	TRUE	FALSE	FALSE
CNAG_03735	2	2	868	TRUE	FALSE	FALSE
CNAG_03738	1	1	6335	FALSE	FALSE	FALSE
CNAG_03739	1	1	61638	FALSE	FALSE	FALSE
CNAG_03740	2	2	629	TRUE	FALSE	FALSE
CNAG_03742	2	2	2091	TRUE	FALSE	FALSE
CNAG_03743	1	1	681	FALSE	FALSE	FALSE
CNAG_03744	2	1	19	FALSE	TRUE	FALSE
CNAG_03745	2	2	252	TRUE	FALSE	FALSE
CNAG_03746	3	2	31	TRUE	TRUE	FALSE
CNAG_03747	1	1	39741	FALSE	FALSE	FALSE
CNAG_03748	1	1	6149	FALSE	FALSE	FALSE
CNAG_03751	1	1	883	FALSE	FALSE	FALSE
CNAG_03752	2	2	543	TRUE	FALSE	FALSE
CNAG_03753	1	1	2258	FALSE	FALSE	FALSE
CNAG_03754	1	1	559	FALSE	FALSE	FALSE
CNAG_03755	6	2	108	TRUE	FALSE	FALSE
CNAG_03756	6	2	440	TRUE	FALSE	FALSE
CNAG_03759	1	1	307553	FALSE	FALSE	FALSE
CNAG_03760	2	2	3086	TRUE	FALSE	FALSE
CNAG_03761	2	2	4195	TRUE	FALSE	FALSE
CNAG_03762	5	2	529	TRUE	FALSE	FALSE
CNAG_03763	5	2	1025	TRUE	FALSE	FALSE
CNAG_03764	3	2	59	TRUE	TRUE	FALSE
CNAG_03765	3	2	15045	TRUE	FALSE	FALSE
CNAG_03766	3	2	954	TRUE	FALSE	FALSE
CNAG_03767	5	2	642	TRUE	FALSE	FALSE
CNAG_03768	5	3	484	TRUE	TRUE	FALSE
CNAG_03769	1	1	14682	FALSE	FALSE	FALSE
CNAG_03770	1	1	1038	FALSE	FALSE	FALSE
CNAG_03771	1	1	101202	FALSE	FALSE	FALSE
CNAG_03775	1	1	18822	FALSE	FALSE	FALSE
CNAG_03776	1	1	434	FALSE	FALSE	FALSE
CNAG_03777	2	2	319	TRUE	FALSE	FALSE
CNAG_03779	1	1	2355	FALSE	FALSE	FALSE
CNAG_03780	1	1	14058	FALSE	FALSE	FALSE
CNAG_03781	4	2	317	TRUE	FALSE	FALSE
CNAG_03782	4	2	146	TRUE	TRUE	FALSE
CNAG_03783	2	1	989	TRUE	FALSE	FALSE
CNAG_03785	1	1	6650	FALSE	FALSE	FALSE
CNAG_03786	4	2	284	TRUE	TRUE	FALSE
CNAG_03787	1	1	12401	FALSE	FALSE	FALSE
CNAG_03788	3	2	973	TRUE	TRUE	FALSE
CNAG_03789	1	1	2473	FALSE	FALSE	FALSE
CNAG_03790	1	1	3717	FALSE	FALSE	FALSE
CNAG_03791	3	2	2892	TRUE	FALSE	FALSE
CNAG_03792	5	2	781	TRUE	FALSE	FALSE
CNAG_03793	1	1	8516	FALSE	FALSE	FALSE
CNAG_03794	2	2	9548	TRUE	FALSE	FALSE
CNAG_03795	1	1	5634	TRUE	FALSE	FALSE
CNAG_03796	3	2	1561	TRUE	FALSE	FALSE
CNAG_03797	1	1	5	TRUE	FALSE	FALSE
CNAG_03805	1	1	1032	FALSE	FALSE	FALSE
CNAG_03806	3	2	3302	TRUE	FALSE	FALSE
CNAG_03807	2	2	1039	TRUE	FALSE	FALSE
CNAG_03808	1	1	2893	FALSE	FALSE	FALSE
CNAG_03809	1	1	2149	FALSE	FALSE	FALSE
CNAG_03810	1	1	6565	FALSE	FALSE	FALSE
CNAG_03811	4	2	435	TRUE	FALSE	FALSE
CNAG_03812	1	1	1803	FALSE	FALSE	FALSE
CNAG_03813	1	1	5469	FALSE	FALSE	FALSE
CNAG_03814	1	1	5796	FALSE	FALSE	FALSE
CNAG_03815	1	1	2292	FALSE	FALSE	FALSE
CNAG_03816	1	1	1838	FALSE	FALSE	FALSE
CNAG_03817	1	1	695	FALSE	FALSE	FALSE
CNAG_03818	2	1	5795	TRUE	FALSE	FALSE
CNAG_03819	1	1	996	FALSE	FALSE	FALSE
CNAG_03820	1	1	7585	FALSE	FALSE	FALSE
CNAG_03821	2	2	823	TRUE	FALSE	FALSE
CNAG_03822	2	2	845	TRUE	FALSE	FALSE
CNAG_03823	1	1	1662	FALSE	FALSE	FALSE
CNAG_03824	3	2	4542	TRUE	FALSE	FALSE
CNAG_03825	2	1	18	FALSE	TRUE	FALSE
CNAG_03826	4	2	217	TRUE	FALSE	FALSE
CNAG_03827	2	2	1479	TRUE	FALSE	FALSE
CNAG_03828	9	2	433	TRUE	FALSE	FALSE
CNAG_03829	1	1	960	FALSE	FALSE	FALSE
CNAG_03832	1	1	1310	FALSE	FALSE	FALSE
CNAG_03834	5	2	1094	TRUE	TRUE	FALSE
CNAG_03835	3	2	914	FALSE	FALSE	TRUE
CNAG_03836	3	1	1165	FALSE	TRUE	FALSE
CNAG_03837	1	1	1796	FALSE	FALSE	FALSE
CNAG_03838	4	2	80	TRUE	TRUE	FALSE
CNAG_03839	3	2	2690	TRUE	FALSE	FALSE
CNAG_03840	1	1	4014	FALSE	FALSE	FALSE
CNAG_03841	3	2	2357	TRUE	FALSE	FALSE
CNAG_03843	3	2	2611	TRUE	FALSE	FALSE
CNAG_03844	2	1	964	TRUE	FALSE	FALSE
CNAG_03845	4	2	278	TRUE	FALSE	FALSE
CNAG_03846	2	2	417	TRUE	FALSE	FALSE
CNAG_03847	1	1	13667	TRUE	FALSE	FALSE
CNAG_03848	3	2	2402	TRUE	TRUE	FALSE
CNAG_03849	4	2	199	TRUE	TRUE	FALSE
CNAG_03850	6	2	683	TRUE	TRUE	FALSE
CNAG_03851	8	2	130	TRUE	FALSE	FALSE
CNAG_03852	5	1	158	TRUE	FALSE	FALSE
CNAG_03853	1	1	39331	FALSE	FALSE	FALSE
CNAG_03854	1	1	2271	FALSE	FALSE	FALSE
CNAG_03855	1	1	130	FALSE	FALSE	FALSE
CNAG_03856	1	1	21492	FALSE	FALSE	FALSE
CNAG_03857	1	1	11304	FALSE	FALSE	FALSE
CNAG_03858	2	2	3297	TRUE	FALSE	FALSE
CNAG_03859	5	2	337	TRUE	TRUE	FALSE
CNAG_03861	1	1	4842	FALSE	FALSE	FALSE
CNAG_03863	1	1	879	FALSE	FALSE	FALSE
CNAG_03864	2	2	4095	TRUE	FALSE	FALSE
CNAG_03865	2	2	29851	TRUE	FALSE	FALSE
CNAG_03866	1	1	298	FALSE	FALSE	FALSE
CNAG_03867	1	1	3	FALSE	FALSE	FALSE
CNAG_03868	4	2	244	TRUE	FALSE	FALSE
CNAG_03869	1	1	236	FALSE	FALSE	FALSE
CNAG_03870	1	1	1628	FALSE	FALSE	FALSE
CNAG_03871	1	1	905	FALSE	FALSE	FALSE
CNAG_03872	6	2	260	TRUE	TRUE	FALSE
CNAG_03873	2	2	9435	TRUE	FALSE	FALSE
CNAG_03874	3	2	271	TRUE	FALSE	FALSE
CNAG_03875	1	1	2625	FALSE	FALSE	FALSE
CNAG_03876	3	1	1462	FALSE	TRUE	FALSE
CNAG_03877	2	2	1341	TRUE	FALSE	FALSE
CNAG_03878	3	2	516	TRUE	FALSE	FALSE
CNAG_03881	2	2	8508	TRUE	FALSE	FALSE
CNAG_03882	4	2	332	TRUE	TRUE	FALSE
CNAG_03883	2	1	5015	TRUE	FALSE	FALSE
CNAG_03884	3	2	1270	TRUE	TRUE	FALSE
CNAG_03885	2	1	1435	TRUE	FALSE	FALSE
CNAG_03886	5	2	344	TRUE	FALSE	FALSE
CNAG_03887	1	1	8486	FALSE	FALSE	FALSE
CNAG_03888	3	2	4187	TRUE	FALSE	FALSE
CNAG_03889	1	1	120	FALSE	FALSE	FALSE
CNAG_03890	7	2	104	TRUE	FALSE	FALSE
CNAG_03891	1	1	9821	FALSE	FALSE	FALSE
CNAG_03892	1	1	44854	FALSE	FALSE	FALSE
CNAG_03893	2	2	745	FALSE	FALSE	FALSE
CNAG_03894	4	1	240	FALSE	TRUE	FALSE
CNAG_03896	3	1	50	FALSE	TRUE	FALSE
CNAG_03897	1	1	2959	FALSE	FALSE	FALSE
CNAG_03898	1	1	1219	FALSE	FALSE	FALSE
CNAG_03899	2	2	2012	TRUE	FALSE	FALSE
CNAG_03900	1	1	1815	FALSE	FALSE	FALSE
CNAG_03901	2	2	1709	TRUE	FALSE	FALSE
CNAG_03902	1	1	2086	FALSE	FALSE	FALSE
CNAG_03903	2	2	2373	TRUE	FALSE	FALSE
CNAG_03904	1	1	5228	FALSE	FALSE	FALSE
CNAG_03905	1	1	2752	FALSE	FALSE	FALSE
CNAG_03906	1	1	2308	FALSE	FALSE	FALSE
CNAG_03907	3	1	25	TRUE	FALSE	FALSE
CNAG_03908	3	2	492	TRUE	TRUE	FALSE
CNAG_03909	1	1	1810	FALSE	FALSE	FALSE
CNAG_03910	6	3	508	TRUE	TRUE	FALSE
CNAG_03911	5	3	308	TRUE	TRUE	FALSE
CNAG_03912	2	2	239	TRUE	FALSE	FALSE
CNAG_03913	1	1	327	FALSE	FALSE	FALSE
CNAG_03914	2	1	1303	FALSE	TRUE	FALSE
CNAG_03915	4	2	531	TRUE	FALSE	FALSE
CNAG_03916	2	2	10224	TRUE	FALSE	FALSE
CNAG_03917	7	2	448	TRUE	FALSE	FALSE
CNAG_03918	2	2	932	TRUE	FALSE	FALSE
CNAG_03919	2	2	2163	TRUE	FALSE	FALSE
CNAG_03920	4	2	2494	TRUE	FALSE	FALSE
CNAG_03921	3	2	511	TRUE	FALSE	FALSE
CNAG_03922	3	1	215	FALSE	TRUE	FALSE
CNAG_03923	8	2	92	TRUE	TRUE	FALSE
CNAG_03924	1	1	434	FALSE	FALSE	FALSE
CNAG_03925	2	2	553	TRUE	FALSE	FALSE
CNAG_03926	3	2	1289	TRUE	FALSE	FALSE
CNAG_03927	1	1	1375	FALSE	FALSE	FALSE
CNAG_03928	1	1	709	FALSE	FALSE	FALSE
CNAG_03929	3	2	300	TRUE	FALSE	FALSE
CNAG_03930	1	1	2756	FALSE	FALSE	FALSE
CNAG_03931	2	2	6583	TRUE	FALSE	FALSE
CNAG_03932	4	2	245	TRUE	FALSE	FALSE
CNAG_03933	1	1	396	FALSE	FALSE	FALSE
CNAG_03934	1	1	5	FALSE	FALSE	FALSE
CNAG_03935	3	2	1661	TRUE	FALSE	FALSE
CNAG_03936	1	1	1869	FALSE	FALSE	FALSE
CNAG_03937	1	1	4624	FALSE	FALSE	FALSE
CNAG_03938	1	1	74	FALSE	FALSE	FALSE
CNAG_03939	1	1	1196	FALSE	FALSE	FALSE
CNAG_03940	2	2	1221	TRUE	FALSE	FALSE
CNAG_03941	1	1	5015	FALSE	FALSE	FALSE
CNAG_03942	4	2	399	TRUE	FALSE	FALSE
CNAG_03944	2	2	5320	FALSE	FALSE	FALSE
CNAG_03945	4	2	684	TRUE	FALSE	FALSE
CNAG_03946	3	2	1599	TRUE	FALSE	FALSE
CNAG_03948	1	1	3597	FALSE	FALSE	FALSE
CNAG_03949	3	2	147	TRUE	FALSE	FALSE
CNAG_03950	9	2	212	TRUE	FALSE	FALSE
CNAG_03951	1	1	1546	FALSE	FALSE	FALSE
CNAG_03952	1	1	2174	FALSE	FALSE	FALSE
CNAG_03953	1	1	337	FALSE	FALSE	FALSE
CNAG_03954	1	1	4322	FALSE	FALSE	FALSE
CNAG_03955	1	1	445	FALSE	FALSE	FALSE
CNAG_03956	1	1	15	FALSE	FALSE	FALSE
CNAG_03957	1	1	2941	FALSE	FALSE	FALSE
CNAG_03958	1	1	24396	FALSE	FALSE	FALSE
CNAG_03959	1	1	20188	FALSE	FALSE	FALSE
CNAG_03960	1	1	855	FALSE	FALSE	FALSE
CNAG_03961	2	2	3195	TRUE	FALSE	FALSE
CNAG_03962	5	2	111	TRUE	FALSE	FALSE
CNAG_03963	1	1	215	FALSE	FALSE	FALSE
CNAG_03964	1	1	226	FALSE	FALSE	FALSE
CNAG_03965	1	1	4844	FALSE	FALSE	FALSE
CNAG_03966	3	2	311	TRUE	FALSE	FALSE
CNAG_03967	2	2	2809	TRUE	FALSE	FALSE
CNAG_03968	1	1	5974	FALSE	FALSE	FALSE
CNAG_03971	2	1	81	FALSE	TRUE	FALSE
CNAG_03973	4	2	120	TRUE	FALSE	FALSE
CNAG_03974	1	1	5248	FALSE	FALSE	FALSE
CNAG_03975	1	1	10546	FALSE	FALSE	FALSE
CNAG_03976	1	1	8279	FALSE	FALSE	FALSE
CNAG_03977	5	2	422	TRUE	FALSE	FALSE
CNAG_03978	1	1	1216	FALSE	FALSE	FALSE
CNAG_03979	2	2	1897	TRUE	FALSE	FALSE
CNAG_03980	1	1	13	FALSE	FALSE	FALSE
CNAG_03982	1	1	852	FALSE	FALSE	FALSE
CNAG_03983	1	1	19057	FALSE	FALSE	FALSE
CNAG_03984	1	1	993	FALSE	FALSE	FALSE
CNAG_03985	1	1	2752	FALSE	FALSE	FALSE
CNAG_03986	2	2	938	TRUE	FALSE	FALSE
CNAG_03987	3	3	1521	TRUE	FALSE	FALSE
CNAG_03988	1	1	1293	FALSE	FALSE	FALSE
CNAG_03989	3	2	379	TRUE	FALSE	FALSE
CNAG_03990	7	2	81	TRUE	TRUE	FALSE
CNAG_03991	1	1	11739	FALSE	FALSE	FALSE
CNAG_03992	1	1	5148	FALSE	FALSE	FALSE
CNAG_03993	3	2	295	TRUE	FALSE	FALSE
CNAG_03994	6	1	483	TRUE	FALSE	FALSE
CNAG_03995	3	3	131	TRUE	FALSE	FALSE
CNAG_03996	3	2	4097	TRUE	FALSE	FALSE
CNAG_03997	4	2	25	TRUE	TRUE	FALSE
CNAG_03998	3	2	2139	TRUE	TRUE	FALSE
CNAG_03999	5	2	165	TRUE	TRUE	FALSE
CNAG_04000	1	1	1902	FALSE	FALSE	FALSE
CNAG_04001	2	2	1846	TRUE	FALSE	FALSE
CNAG_04002	1	1	3452	FALSE	FALSE	FALSE
CNAG_04003	2	2	1623	TRUE	FALSE	FALSE
CNAG_04004	2	2	106287	TRUE	FALSE	FALSE
CNAG_04005	7	3	138	TRUE	TRUE	FALSE
CNAG_04008	4	2	139	TRUE	TRUE	FALSE
CNAG_04009	1	1	1319	FALSE	FALSE	FALSE
CNAG_04010	2	2	556	TRUE	FALSE	FALSE
CNAG_04011	1	1	87050	FALSE	FALSE	FALSE
CNAG_04012	2	2	1194	TRUE	FALSE	FALSE
CNAG_04013	3	2	365	TRUE	FALSE	FALSE
CNAG_04014	1	1	5352	FALSE	FALSE	FALSE
CNAG_04015	1	1	569	FALSE	FALSE	FALSE
CNAG_04016	3	1	33	FALSE	TRUE	FALSE
CNAG_04017	1	1	2068	FALSE	FALSE	FALSE
CNAG_04018	4	2	357	TRUE	FALSE	FALSE
CNAG_04021	2	2	33106	TRUE	FALSE	FALSE
CNAG_04022	6	3	389	TRUE	FALSE	TRUE
CNAG_04023	5	2	1118	TRUE	FALSE	FALSE
CNAG_04024	1	1	235	FALSE	FALSE	FALSE
CNAG_04025	1	1	576	FALSE	FALSE	FALSE
CNAG_04026	3	3	21	TRUE	FALSE	FALSE
CNAG_04027	1	1	104407	FALSE	FALSE	FALSE
CNAG_04028	1	1	37318	FALSE	FALSE	FALSE
CNAG_04029	6	2	42	TRUE	TRUE	FALSE
CNAG_04030	4	3	1646	TRUE	FALSE	FALSE
CNAG_04031	4	2	37	TRUE	FALSE	FALSE
CNAG_04032	2	2	1932	TRUE	FALSE	FALSE
CNAG_04033	1	1	1899	FALSE	FALSE	FALSE
CNAG_04034	4	1	386	FALSE	TRUE	FALSE
CNAG_04035	1	1	595	FALSE	FALSE	FALSE
CNAG_04036	3	2	17	TRUE	FALSE	FALSE
CNAG_04037	1	1	10111	FALSE	FALSE	FALSE
CNAG_04038	5	2	97	TRUE	FALSE	FALSE
CNAG_04039	1	1	5272	FALSE	FALSE	FALSE
CNAG_04040	2	2	984	TRUE	FALSE	FALSE
CNAG_04041	3	2	1169	TRUE	FALSE	FALSE
CNAG_04042	2	2	1450	TRUE	FALSE	FALSE
CNAG_04043	1	1	5171	FALSE	FALSE	FALSE
CNAG_04044	1	1	4306	FALSE	FALSE	FALSE
CNAG_04045	1	1	7073	FALSE	FALSE	FALSE
CNAG_04046	2	2	348	FALSE	FALSE	FALSE
CNAG_04047	7	3	132	TRUE	FALSE	FALSE
CNAG_04048	2	2	1637	TRUE	FALSE	FALSE
CNAG_04049	3	2	985	TRUE	FALSE	FALSE
CNAG_04050	1	1	3691	FALSE	FALSE	FALSE
CNAG_04051	1	1	1422	FALSE	FALSE	FALSE
CNAG_04052	6	2	86	TRUE	TRUE	FALSE
CNAG_04053	1	1	1921	FALSE	FALSE	FALSE
CNAG_04054	1	1	76714	FALSE	FALSE	FALSE
CNAG_04055	5	2	294	TRUE	FALSE	FALSE
CNAG_04056	2	2	818	TRUE	FALSE	FALSE
CNAG_04059	5	1	195	TRUE	FALSE	FALSE
CNAG_04062	3	2	1350	TRUE	FALSE	FALSE
CNAG_04063	2	2	435	TRUE	FALSE	FALSE
CNAG_04064	2	2	26697	TRUE	FALSE	FALSE
CNAG_04065	2	2	1637	TRUE	FALSE	FALSE
CNAG_04066	2	2	8654	TRUE	FALSE	FALSE
CNAG_04067	1	1	2411	FALSE	FALSE	FALSE
CNAG_04068	1	1	62724	FALSE	FALSE	FALSE
CNAG_04069	1	1	1739	FALSE	FALSE	FALSE
CNAG_04070	2	2	730	TRUE	FALSE	FALSE
CNAG_04071	1	1	9734	FALSE	FALSE	FALSE
CNAG_04072	3	3	661	TRUE	FALSE	FALSE
CNAG_04073	3	2	744	TRUE	FALSE	FALSE
CNAG_04074	3	2	2948	TRUE	FALSE	FALSE
CNAG_04076	1	1	28708	FALSE	FALSE	FALSE
CNAG_04077	1	1	1931	FALSE	FALSE	FALSE
CNAG_04078	1	1	1894	FALSE	FALSE	FALSE
CNAG_04079	4	2	150	TRUE	FALSE	FALSE
CNAG_04080	1	1	14198	FALSE	FALSE	FALSE
CNAG_04081	1	1	1866	FALSE	FALSE	FALSE
CNAG_04082	1	1	7111	FALSE	FALSE	FALSE
CNAG_04083	2	2	1006	TRUE	FALSE	FALSE
CNAG_04084	2	1	20	TRUE	FALSE	FALSE
CNAG_04085	2	1	242	TRUE	FALSE	FALSE
CNAG_04086	3	2	477	TRUE	FALSE	FALSE
CNAG_04087	2	2	71	TRUE	FALSE	FALSE
CNAG_04088	1	1	13	FALSE	FALSE	FALSE
CNAG_04089	1	1	2548	FALSE	FALSE	FALSE
CNAG_04090	3	2	3460	TRUE	FALSE	FALSE
CNAG_04091	1	1	5	FALSE	FALSE	FALSE
CNAG_04092	1	1	59	FALSE	FALSE	FALSE
CNAG_04093	3	1	27	FALSE	TRUE	FALSE
CNAG_04094	2	2	575	TRUE	FALSE	FALSE
CNAG_04095	3	2	95	TRUE	TRUE	FALSE
CNAG_04098	6	2	1249	TRUE	TRUE	FALSE
CNAG_04099	1	1	4	TRUE	FALSE	FALSE
CNAG_04100	2	1	116	TRUE	FALSE	FALSE
CNAG_04101	2	1	2177	FALSE	TRUE	FALSE
CNAG_04102	3	3	5505	TRUE	TRUE	FALSE
CNAG_04103	2	1	65	FALSE	TRUE	FALSE
CNAG_04104	7	2	118	TRUE	FALSE	FALSE
CNAG_04105	1	1	106890	FALSE	FALSE	FALSE
CNAG_04106	1	1	11337	FALSE	FALSE	FALSE
CNAG_04107	2	2	6897	TRUE	FALSE	FALSE
CNAG_04108	4	3	158	TRUE	FALSE	FALSE
CNAG_04110	2	2	3761	TRUE	FALSE	FALSE
CNAG_04111	2	2	2711	TRUE	FALSE	FALSE
CNAG_04112	1	1	43547	FALSE	FALSE	FALSE
CNAG_04113	4	3	1078	TRUE	TRUE	FALSE
CNAG_04114	1	1	67547	FALSE	FALSE	FALSE
CNAG_04115	5	2	359	TRUE	FALSE	FALSE
CNAG_04117	6	2	279	TRUE	TRUE	FALSE
CNAG_04118	5	2	342	TRUE	FALSE	FALSE
CNAG_04119	2	2	1136	TRUE	FALSE	FALSE
CNAG_04120	2	2	892	TRUE	FALSE	FALSE
CNAG_04121	1	1	2889	FALSE	FALSE	FALSE
CNAG_04122	2	1	3201	TRUE	FALSE	FALSE
CNAG_04124	2	1	160	FALSE	TRUE	FALSE
CNAG_04127	2	2	1034	TRUE	FALSE	FALSE
CNAG_04128	1	1	2968	FALSE	FALSE	FALSE
CNAG_04129	3	2	598	TRUE	FALSE	FALSE
CNAG_04130	3	2	7906	TRUE	TRUE	FALSE
CNAG_04131	3	2	286	TRUE	FALSE	FALSE
CNAG_04132	1	1	12681	FALSE	FALSE	FALSE
CNAG_04133	4	2	216	TRUE	FALSE	FALSE
CNAG_04136	2	2	1566	TRUE	FALSE	FALSE
CNAG_04137	10	2	226	TRUE	FALSE	FALSE
CNAG_04139	7	2	107	TRUE	FALSE	FALSE
CNAG_04140	1	1	3	TRUE	FALSE	FALSE
CNAG_04141	8	3	265	TRUE	FALSE	FALSE
CNAG_04142	3	2	266	TRUE	FALSE	FALSE
CNAG_04143	4	2	72	TRUE	FALSE	FALSE
CNAG_04146	1	1	2037	FALSE	FALSE	FALSE
CNAG_04147	4	1	121	TRUE	FALSE	FALSE
CNAG_04148	4	2	897	TRUE	FALSE	FALSE
CNAG_04149	5	2	394	TRUE	FALSE	FALSE
CNAG_04150	6	2	598	TRUE	FALSE	FALSE
CNAG_04151	3	2	2022	TRUE	FALSE	FALSE
CNAG_04152	1	1	1525	FALSE	FALSE	FALSE
CNAG_04153	1	1	255	FALSE	FALSE	FALSE
CNAG_04154	2	1	207	FALSE	TRUE	FALSE
CNAG_04155	1	1	14291	FALSE	FALSE	FALSE
CNAG_04156	1	1	8996	FALSE	FALSE	FALSE
CNAG_04157	2	2	507	TRUE	FALSE	FALSE
CNAG_04158	2	2	1150	TRUE	FALSE	FALSE
CNAG_04159	1	1	2431	FALSE	FALSE	FALSE
CNAG_04161	2	2	430	TRUE	FALSE	FALSE
CNAG_04162	3	2	3800	TRUE	TRUE	FALSE
CNAG_04163	2	2	8052	TRUE	FALSE	FALSE
CNAG_04164	2	2	258	TRUE	FALSE	FALSE
CNAG_04165	2	2	1999	TRUE	FALSE	FALSE
CNAG_04166	3	2	149	TRUE	FALSE	FALSE
CNAG_04167	3	2	1221	TRUE	FALSE	FALSE
CNAG_04168	1	1	22335	FALSE	FALSE	FALSE
CNAG_04169	2	2	220	TRUE	FALSE	FALSE
CNAG_04170	2	2	1532	TRUE	FALSE	FALSE
